Image name,Animal,Cityscape,Human,Indoor scene,Landscape,Night scene,Plant,Still-life,Others
04991.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
04992.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04993.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
04994.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
04995.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
04996.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
04997.jpg,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
04998.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
04999.jpg,0.0,0.333333,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0
05000.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05001.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05002.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05003.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
05004.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05005.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
05006.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05007.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05008.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05009.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05010.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05011.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05012.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05013.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05014.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05015.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05016.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
05017.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05018.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05019.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05020.jpg,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
05021.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05022.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05023.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05024.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05025.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05026.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05027.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05028.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05029.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05030.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05031.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05032.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05033.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05034.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05035.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05036.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05037.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05038.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05039.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05040.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05041.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05042.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05043.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05044.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05045.jpg,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
05046.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05047.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05048.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05049.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05050.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05051.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
05052.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05053.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05054.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05055.jpg,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.333333,0.0
05056.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05057.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05058.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05059.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05060.jpg,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0
05061.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05062.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05063.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05064.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05065.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05066.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
05067.jpg,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
05068.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05069.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05070.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05071.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05072.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05073.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05074.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05075.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05076.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05077.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05078.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
05079.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05080.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
05081.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05082.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05083.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05084.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05085.jpg,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0
05086.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05087.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05088.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05089.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05090.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05091.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05092.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05093.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05094.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05095.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05096.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05097.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05098.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05099.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05100.jpg,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
05101.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
05102.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05103.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05104.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05105.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05106.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05107.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05108.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05109.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05110.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
05111.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05112.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
05113.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05114.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05115.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05116.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
05117.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05118.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05119.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05120.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05121.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05122.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05123.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05124.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05125.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05126.jpg,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0
05127.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05128.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05129.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05130.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05131.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05132.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05133.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05134.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05135.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05136.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05137.jpg,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.333333
05138.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05139.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05140.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05141.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05142.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05143.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05144.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05145.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05146.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05147.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05148.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05149.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05150.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05151.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05152.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05153.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05154.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05155.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05156.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05157.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05158.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05159.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05160.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05161.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05162.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
05163.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05164.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05165.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05166.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05167.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05168.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05169.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05170.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05171.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05172.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05173.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05174.jpg,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
05175.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05176.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05177.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05178.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05179.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05180.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05181.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05182.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05183.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05184.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05185.jpg,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
05186.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05187.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05188.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05189.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05190.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05191.jpg,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
05192.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05193.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05194.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05195.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
05196.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05197.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05198.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05199.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05200.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05201.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
05202.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05203.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05204.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05205.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05206.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05207.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05208.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05209.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05210.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05211.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05212.jpg,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
05213.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
05214.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05215.jpg,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
05216.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05217.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05218.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05219.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05220.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05221.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05222.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05223.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05224.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05225.jpg,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
05226.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05227.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05228.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05229.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05230.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05231.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05232.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05233.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05234.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05235.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05236.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05237.jpg,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.333333
05238.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05239.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05240.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05241.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05242.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05243.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05244.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05245.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05246.jpg,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
05247.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05248.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05249.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05250.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05251.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05252.jpg,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
05253.jpg,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
05254.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05255.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05256.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05257.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05258.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05259.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05260.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05261.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05262.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05263.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05264.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05265.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05266.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05267.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05268.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05269.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05270.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05271.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05272.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05273.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05274.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05275.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05276.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05277.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05278.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05279.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05280.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
05281.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05282.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05283.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05284.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
05285.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05286.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
05287.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05288.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05289.jpg,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
05290.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05291.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05292.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05293.jpg,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0
05294.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05295.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05296.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
05297.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05298.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05299.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05300.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05301.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
05302.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05303.jpg,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
05304.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05305.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05306.jpg,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
05307.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05308.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
05309.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05310.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
05311.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05312.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05313.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
