Image name,Focal length,F-number,Exposure time,ISO,Brightness,Flash,Time,Unnamed: 8
06758.jpg,3.79,2.0,0.069999,2451,0.0,0,-0.866025,0.5
06759.jpg,3.7,2.2,0.010002,129,0.0,0,-0.5,-0.866025
06760.jpg,4.5,2.0,0.008,200,0.0,0,0.5,-0.866025
06761.jpg,4.2,1.7,0.02,100,2.26,0,-0.707107,-0.707107
06762.jpg,2.96,2.0,0.030303,109,0.0,0,-0.5,-0.866025
06763.jpg,2.96,2.0,0.016667,77,0.0,0,-0.866025,-0.5
06764.jpg,4.15,2.2,0.058824,50,2.784221,0,-0.5,-0.866025
06765.jpg,3.79,2.0,0.003863,50,0.0,0,-0.258819,-0.965926
06766.jpg,4.15,2.2,0.030303,200,1.972219,0,-0.5,-0.866025
06767.jpg,4.15,2.2,0.00048,32,10.976716,0,-0.258819,-0.965926
06768.jpg,4.36,1.8,0.001235,50,0.0,0,0.5,-0.866025
06769.jpg,3.5,2.2,0.029996,274,0.0,0,-0.866025,0.5
06770.jpg,4.5,2.2,0.06,1000,0.0,0,-0.866025,0.5
06771.jpg,4.36,1.8,0.001586,50,0.0,0,0.5,-0.866025
06772.jpg,3.66,2.2,0.000446,50,0.0,0,-0.707107,-0.707107
06773.jpg,3.83,2.2,0.01,100,0.0,0,-0.5,-0.866025
06774.jpg,3.5,2.0,0.029999,109,0.0,0,-0.5,-0.866025
06775.jpg,4.04,2.0,0.05,1100,3.0,0,-0.965926,0.258819
06776.jpg,3.82,1.8,0.001248,125,0.0,0,0.0,-1.0
06777.jpg,4.04,2.0,0.05,1500,3.0,0,-0.866025,-0.5
06778.jpg,3.79,2.0,0.029996,136,0.0,0,-0.707107,-0.707107
06779.jpg,3.46,2.2,0.01,100,0.0,0,-0.707107,-0.707107
06780.jpg,3.99,1.8,0.002611,20,7.610533,0,-1.0,0.0
06781.jpg,2.93,2.2,0.001304,100,0.0,0,-0.5,-0.866025
06782.jpg,4.6,2.2,0.02,50,0.0,0,-0.707107,-0.707107
06783.jpg,4.5,2.2,0.00842,50,0.0,0,-0.5,-0.866025
06784.jpg,3.5,2.0,0.001001,42,0.0,0,0.707107,-0.707107
06785.jpg,4.26,2.0,0.030303,80,3.0,0,-1.0,0.0
06786.jpg,4.15,2.2,0.008,25,6.822882,0,-0.866025,-0.5
06787.jpg,4.1,1.7,0.000508,100,4.15,0,-0.866025,-0.5
06788.jpg,4.15,2.2,0.1,80,-0.567485,0,-0.965926,0.258819
06789.jpg,3.66,2.2,0.03003,68,0.0,0,-0.5,-0.866025
06790.jpg,3.79,2.0,0.006667,100,0.0,0,-0.866025,-0.5
06791.jpg,4.04,2.0,0.05,400,3.0,0,-0.866025,-0.5
06792.jpg,4.04,2.0,0.058824,1500,0.0,0,-0.965926,-0.258819
06793.jpg,3.83,2.2,0.0025,100,0.0,0,0.5,-0.866025
06794.jpg,4.26,2.0,0.0025,160,0.0,0,0.258819,-0.965926
06795.jpg,4.15,2.2,0.030303,32,4.13486,0,-0.5,-0.866025
06796.jpg,3.66,2.2,0.003081,50,0.0,0,0.5,-0.866025
06797.jpg,3.82,2.6,0.006369,100,0.0,0,-0.707107,-0.707107
06798.jpg,3.5,2.2,0.001453,50,0.0,0,-0.5,-0.866025
06799.jpg,3.83,2.2,0.010002,150,0.0,0,-0.866025,-0.5
06800.jpg,3.5,2.0,0.02,50,0.0,0,0.5,-0.866025
06801.jpg,3.95,1.6,0.000322,50,0.0,0,0.0,-1.0
06802.jpg,4.15,2.2,0.058824,500,0.743813,0,-0.866025,-0.5
06803.jpg,4.15,2.2,0.002075,32,8.875949,0,-0.258819,-0.965926
06804.jpg,3.79,2.0,0.02,123,0.0,0,0.5,-0.866025
06805.jpg,3.79,2.0,0.009996,65,0.0,0,-0.707107,-0.707107
06806.jpg,3.66,2.2,0.03003,59,0.0,0,-0.5,-0.866025
06807.jpg,4.36,2.2,0.00115,50,0.0,0,-0.258819,-0.965926
06808.jpg,3.82,1.8,0.033333,400,0.0,0,-0.258819,-0.965926
06809.jpg,3.5,2.2,0.009999,200,0.0,0,-0.707107,0.707107
06810.jpg,3.5,2.2,0.08,436,0.0,1,-0.866025,-0.5
06811.jpg,4.5,2.2,0.008333,64,0.0,0,-0.707107,-0.707107
06812.jpg,4.5,2.2,0.025,160,0.0,0,-0.707107,-0.707107
06813.jpg,3.83,2.2,0.006665,100,0.0,1,0.965926,-0.258819
06814.jpg,3.66,2.2,0.03003,120,0.0,0,-0.707107,-0.707107
06815.jpg,3.7,1.9,0.02,50,0.0,0,-0.5,-0.866025
06816.jpg,3.57,2.0,0.006623,100,0.0,0,0.5,-0.866025
06817.jpg,4.15,2.2,0.058824,64,1.59895,0,-1.0,0.0
06818.jpg,4.15,2.2,0.009804,25,6.664038,0,-0.866025,-0.5
06819.jpg,4.36,2.2,0.00995,100,0.0,0,-0.5,-0.866025
06820.jpg,3.7,2.2,0.033335,593,0.0,0,-0.866025,0.5
06821.jpg,3.7,2.2,0.008331,115,0.0,0,-0.5,-0.866025
06822.jpg,3.66,2.2,0.007353,50,0.0,0,0.707107,-0.707107
06823.jpg,4.04,2.0,0.058824,1800,3.0,0,-0.707107,0.707107
06824.jpg,4.15,2.2,0.02,32,4.176456,0,-0.965926,0.258819
06825.jpg,3.7,1.9,0.01,80,0.0,0,-0.707107,-0.707107
06826.jpg,3.83,2.2,0.01,64,0.0,0,-0.707107,-0.707107
06827.jpg,3.66,2.2,0.03003,687,3.0,1,-0.866025,-0.5
06828.jpg,4.15,2.2,0.030303,160,2.467422,0,-0.5,-0.866025
06829.jpg,4.15,2.2,0.02,25,5.2497,0,-0.707107,-0.707107
06830.jpg,4.5,2.2,0.03,160,0.0,0,-0.5,-0.866025
06831.jpg,4.04,2.0,0.01,100,3.0,0,-0.707107,-0.707107
06832.jpg,4.3,1.9,0.001,200,7.28,0,-0.707107,-0.707107
06833.jpg,4.6,2.2,0.000653,100,0.0,0,-0.707107,-0.707107
06834.jpg,3.66,2.2,0.003278,50,0.0,0,-0.707107,-0.707107
06835.jpg,4.15,2.2,0.001014,25,9.912785,0,-0.866025,-0.5
06836.jpg,3.95,2.2,0.000539,50,0.0,0,-0.5,-0.866025
06837.jpg,4.8,2.2,0.030303,100,2.35,0,0.707107,-0.707107
06838.jpg,4.36,1.8,0.002471,50,0.0,0,-0.5,-0.866025
06839.jpg,3.5,2.2,0.003817,50,0.0,0,-0.5,-0.866025
06840.jpg,2.93,2.2,0.030303,273,0.0,0,-0.866025,-0.5
06841.jpg,4.5,2.2,0.06,2500,0.0,0,-0.707107,0.707107
06842.jpg,3.46,2.2,0.001376,100,0.0,0,-0.5,-0.866025
06843.jpg,4.6,2.2,0.0004,50,0.0,1,-0.707107,-0.707107
06844.jpg,4.15,2.2,0.02,25,5.541512,0,-0.866025,-0.5
06845.jpg,4.36,1.8,0.002838,50,0.0,1,-0.866025,-0.5
06846.jpg,3.5,2.2,0.000444,64,0.0,0,-0.258819,-0.965926
06847.jpg,3.99,1.8,0.01,20,5.896083,0,-0.707107,-0.707107
06848.jpg,3.99,1.8,0.000365,20,11.117825,0,-0.5,-0.866025
06849.jpg,3.99,1.8,0.000741,20,9.765583,0,-0.5,-0.866025
06850.jpg,3.83,2.2,0.008338,165,0.0,0,-0.866025,-0.5
06851.jpg,3.5,2.2,0.009999,187,0.0,0,-0.965926,-0.258819
06852.jpg,3.5,2.0,0.000648,96,0.0,0,0.0,-1.0
06853.jpg,2.93,2.2,0.05,859,0.0,0,0.5,-0.866025
06854.jpg,3.99,1.8,0.142857,100,-0.067241,0,-1.0,0.0
06855.jpg,4.225,2.0,0.003846,100,0.0,0,-0.866025,-0.5
06856.jpg,3.5,2.2,0.060003,1600,0.0,0,-1.0,0.0
06857.jpg,4.1,1.7,0.038462,1600,3.0,0,-0.866025,0.5
06858.jpg,3.83,2.2,0.025005,101,0.0,0,-0.5,-0.866025
06859.jpg,3.82,1.8,0.000955,125,0.0,0,-0.5,-0.866025
06860.jpg,4.5,2.0,0.00578,100,0.0,0,-0.5,-0.866025
06861.jpg,4.5,2.2,0.003642,50,0.0,0,0.866025,-0.5
06862.jpg,3.95,1.6,0.00025,50,0.0,0,-0.5,-0.866025
06863.jpg,3.5,2.2,0.007842,114,0.0,0,-0.866025,0.5
06864.jpg,3.57,2.0,0.000296,100,0.0,0,0.5,-0.866025
06865.jpg,4.15,2.2,0.000923,25,9.287805,0,0.707107,-0.707107
06866.jpg,3.46,2.2,0.00274,100,0.0,0,-0.258819,-0.965926
06867.jpg,3.66,2.2,0.05,919,0.0,0,-0.5,-0.866025
06868.jpg,4.26,2.0,0.058824,1600,0.0,0,-1.0,0.0
06869.jpg,4.15,2.2,0.003704,25,8.417215,0,-0.707107,-0.707107
06870.jpg,4.15,2.2,0.02,40,4.527056,0,-0.707107,-0.707107
06871.jpg,4.6,2.2,0.00215,50,0.0,0,-0.707107,-0.707107
06872.jpg,4.5,2.0,0.000987,100,0.0,0,-0.258819,-0.965926
06873.jpg,4.04,2.0,0.01,100,3.0,0,-0.866025,-0.5
06874.jpg,3.83,1.8,0.03,200,0.0,0,-0.866025,0.5
06875.jpg,4.15,2.2,0.030303,50,3.962019,0,0.5,-0.866025
06876.jpg,3.79,2.0,0.030303,310,0.0,0,-0.5,-0.866025
06877.jpg,3.83,2.2,0.008338,123,0.0,0,-0.866025,-0.5
06878.jpg,4.15,2.2,0.25,250,-3.076356,0,-0.965926,0.258819
06879.jpg,4.1,1.7,0.008065,100,3.0,0,0.5,-0.866025
06880.jpg,4.6,2.2,0.0054,50,0.0,0,-0.707107,-0.707107
06881.jpg,3.79,2.0,0.02,139,3.0,0,-0.5,-0.866025
06882.jpg,3.66,2.2,0.02,58,0.0,0,-0.707107,-0.707107
06883.jpg,3.95,1.6,0.02,80,0.0,0,-0.965926,0.258819
06884.jpg,3.82,1.8,0.083333,3200,0.0,0,-0.866025,0.5
06885.jpg,4.04,2.0,0.05,1100,3.0,0,-0.866025,-0.5
06886.jpg,4.8,2.2,0.049889,400,1.68,0,0.965926,-0.258819
06887.jpg,3.5,2.2,0.08,538,0.0,1,-0.866025,-0.5
06888.jpg,3.66,2.2,0.03003,267,0.0,0,-0.707107,-0.707107
06889.jpg,4.15,2.2,0.008197,25,8.388456,0,-0.5,-0.866025
06890.jpg,4.15,2.2,0.02,32,4.494776,0,-0.707107,-0.707107
06891.jpg,3.79,2.2,0.002114,100,0.0,0,0.0,-1.0
06892.jpg,3.83,2.2,0.079996,2449,0.0,0,-0.5,0.866025
06893.jpg,3.7,2.2,0.005491,120,0.0,0,-0.258819,-0.965926
06894.jpg,4.2,1.7,0.02,500,-0.05,0,-1.0,0.0
06895.jpg,3.57,2.0,0.030303,125,0.0,0,0.5,-0.866025
06896.jpg,2.96,2.0,0.01,93,0.0,0,-0.707107,-0.707107
06897.jpg,4.5,2.2,0.02,50,0.0,0,-0.258819,-0.965926
06898.jpg,3.99,1.8,0.003663,20,7.409111,0,-0.707107,-0.707107
06899.jpg,4.5,2.2,0.01,50,0.0,0,-0.866025,-0.5
06900.jpg,3.5,2.2,0.029996,320,0.0,0,-0.707107,-0.707107
06901.jpg,3.83,2.2,0.060002,814,0.0,0,-0.965926,-0.258819
06902.jpg,3.83,2.2,0.020004,147,0.0,0,-0.707107,-0.707107
06903.jpg,4.5,2.2,0.04,500,0.0,0,-0.965926,-0.258819
06904.jpg,4.15,2.2,0.003861,50,7.898345,1,-0.5,-0.866025
06905.jpg,3.79,2.2,0.002387,100,0.0,0,-0.5,-0.866025
06906.jpg,3.5,2.2,0.01,200,0.0,0,-0.707107,-0.707107
06907.jpg,3.5,2.0,0.19,800,0.0,0,0.0,1.0
06908.jpg,3.46,2.2,0.04,200,0.0,0,-0.866025,-0.5
06909.jpg,3.5,2.2,0.000509,50,0.0,0,0.707107,-0.707107
06910.jpg,4.04,2.0,0.04,300,0.0,0,-0.965926,-0.258819
06911.jpg,3.82,1.8,0.01,160,2.99,0,0.5,-0.866025
06912.jpg,4.5,2.0,0.008,100,0.0,0,0.707107,-0.707107
06913.jpg,4.15,2.2,0.25,80,-1.293992,0,-0.965926,0.258819
06914.jpg,3.66,2.2,0.03003,171,3.0,1,-0.965926,-0.258819
06915.jpg,3.7,2.2,0.020003,121,0.0,0,-0.866025,-0.5
06916.jpg,4.225,2.0,0.01,125,0.0,0,-0.965926,-0.258819
06917.jpg,4.1,1.7,0.000548,1600,3.0,0,-0.707107,-0.707107
06918.jpg,3.95,1.8,0.05988,966,-5.13,0,0.965926,0.258819
06919.jpg,3.81,2.2,0.058824,1600,-2.64,0,-1.0,0.0
06920.jpg,4.15,2.2,0.000156,25,9.998225,0,-0.5,-0.866025
06921.jpg,3.66,2.2,0.000519,50,0.0,0,-0.258819,-0.965926
06922.jpg,4.15,2.2,0.000793,25,10.591006,0,0.258819,-0.965926
06923.jpg,4.5,2.2,0.008807,50,0.0,0,0.258819,-0.965926
06924.jpg,2.93,2.2,0.009901,167,0.0,0,0.707107,-0.707107
06925.jpg,3.83,2.2,0.008338,165,0.0,0,-0.5,-0.866025
06926.jpg,4.15,2.2,0.030303,80,4.391581,0,-0.707107,-0.707107
06927.jpg,3.81,2.2,0.007042,100,4.74,0,-0.866025,-0.5
06928.jpg,3.82,1.8,0.04,800,0.0,0,-0.5,-0.866025
06929.jpg,3.83,2.2,0.002491,100,0.0,1,0.965926,-0.258819
06930.jpg,3.46,2.2,0.02,200,0.0,0,-0.965926,-0.258819
06931.jpg,3.57,2.0,0.02,100,0.0,0,-0.5,-0.866025
06932.jpg,3.46,2.2,0.02,100,0.0,0,-0.866025,-0.5
06933.jpg,4.15,2.2,0.001742,25,9.16707,0,-0.707107,-0.707107
06934.jpg,3.66,2.2,0.03003,237,0.0,0,-0.965926,-0.258819
06935.jpg,3.82,1.8,0.083333,6400,0.0,0,-0.866025,0.5
06936.jpg,3.66,2.2,0.0003,1600,0.0,0,0.258819,-0.965926
06937.jpg,3.66,2.2,0.03003,123,0.0,0,-0.5,-0.866025
06938.jpg,3.66,2.2,0.03003,123,0.0,0,0.707107,-0.707107
06939.jpg,3.5,2.2,0.060003,1600,0.0,0,-1.0,0.0
06940.jpg,3.46,2.2,0.02,300,0.0,0,-1.0,0.0
06941.jpg,3.83,2.2,0.033333,122,0.0,0,-0.866025,-0.5
06942.jpg,3.66,2.2,0.05,1065,0.0,0,-0.707107,-0.707107
06943.jpg,4.8,2.2,0.058824,2000,-4.32,0,-1.0,0.0
06944.jpg,3.5,2.2,0.000395,112,0.0,0,0.0,-1.0
06945.jpg,3.66,2.2,0.01,58,0.0,0,-0.707107,-0.707107
06946.jpg,4.8,2.2,0.02,40,4.21,0,0.965926,-0.258819
06947.jpg,4.15,2.2,0.030303,160,-0.418693,0,-0.258819,-0.965926
06948.jpg,3.7,2.2,0.033335,399,0.0,0,0.5,-0.866025
06949.jpg,3.83,2.2,0.008338,116,0.0,0,-0.707107,-0.707107
06950.jpg,3.84,2.2,0.06,3200,0.0,0,-0.707107,0.707107
06951.jpg,3.5,2.2,0.029996,160,0.0,0,-0.5,-0.866025
06952.jpg,3.82,1.8,0.000803,100,0.0,0,-0.5,-0.866025
06953.jpg,4.15,2.2,0.030303,25,5.013125,0,-0.866025,-0.5
06954.jpg,3.66,2.2,0.03003,60,0.0,0,-0.866025,0.5
06955.jpg,3.9,1.69,0.000413,100,0.0,0,-0.866025,-0.5
06956.jpg,3.95,1.8,0.000646,59,7.6,0,0.0,-1.0
06957.jpg,4.15,2.2,0.009434,25,5.128381,0,-0.258819,-0.965926
06958.jpg,4.5,2.2,0.01,50,0.0,0,-0.5,-0.866025
06959.jpg,3.81,2.2,0.02,250,1.47,0,0.258819,-0.965926
06960.jpg,4.04,2.0,0.02,100,0.0,0,-0.5,-0.866025
06961.jpg,4.2,1.7,0.02,320,0.32,0,-1.0,0.0
06962.jpg,3.66,2.2,0.002033,50,0.0,0,-0.707107,-0.707107
06963.jpg,4.15,2.2,0.058824,40,1.067412,1,-0.965926,-0.258819
06964.jpg,4.8,2.2,0.030303,250,0.7,0,-1.0,0.0
06965.jpg,4.225,2.0,0.01,125,0.0,0,-0.707107,-0.707107
06966.jpg,4.2,1.7,0.005848,50,4.84,0,-0.5,-0.866025
06967.jpg,3.66,2.2,0.02,64,0.0,0,-0.866025,-0.5
06968.jpg,3.7,2.2,0.033335,181,0.0,0,-0.707107,-0.707107
06969.jpg,3.46,2.2,0.00346,100,0.0,0,-0.707107,-0.707107
06970.jpg,3.84,2.2,0.01,80,0.0,0,-0.5,-0.866025
06971.jpg,4.15,2.2,0.002591,25,8.158266,0,-0.5,-0.866025
06972.jpg,3.99,1.8,0.058824,40,1.932123,0,-1.0,0.0
06973.jpg,3.83,1.8,0.02,64,0.0,0,-1.0,0.0
06974.jpg,3.95,2.2,0.001681,50,0.0,0,-0.866025,-0.5
06975.jpg,4.3,1.9,0.005208,40,5.74,0,-0.707107,-0.707107
06976.jpg,4.5,2.2,0.01,80,0.0,0,-0.707107,-0.707107
06977.jpg,4.5,2.2,0.038395,160,0.0,0,-0.866025,-0.5
06978.jpg,4.04,2.0,0.02,100,3.0,0,-0.866025,-0.5
06979.jpg,4.2,1.7,0.076923,2500,-4.73,0,-1.0,0.0
06980.jpg,3.5,2.0,0.006081,43,0.0,0,-0.707107,-0.707107
06981.jpg,3.83,2.2,0.0125,1600,0.0,0,0.0,-1.0
06982.jpg,3.66,2.2,0.004014,50,0.0,0,-0.5,-0.866025
06983.jpg,3.7,2.2,0.008331,170,0.0,0,-0.707107,-0.707107
06984.jpg,3.5,2.0,0.02,50,0.0,0,-0.5,-0.866025
06985.jpg,3.95,2.2,0.001373,50,0.0,0,-0.707107,-0.707107
06986.jpg,3.5,2.0,0.1,232,0.0,0,-0.965926,0.258819
06987.jpg,3.79,2.0,0.02,91,0.0,0,-0.866025,-0.5
06988.jpg,3.66,2.2,0.03003,94,0.0,0,-0.707107,-0.707107
06989.jpg,3.79,2.2,0.009901,100,0.0,0,-0.965926,-0.258819
06990.jpg,4.04,2.0,0.001976,100,0.0,0,0.258819,-0.965926
06991.jpg,3.95,1.6,0.02,200,0.0,0,-0.965926,0.258819
06992.jpg,3.57,2.0,0.001205,100,0.0,0,-0.5,-0.866025
06993.jpg,4.5,2.2,0.001343,50,0.0,0,-0.5,-0.866025
06994.jpg,4.2,1.7,0.02,640,-0.5,0,-1.0,0.0
06995.jpg,3.82,1.8,0.000987,125,0.0,0,-0.258819,-0.965926
06996.jpg,3.66,2.2,0.02,72,0.0,0,-0.866025,-0.5
06997.jpg,3.5,2.0,0.010002,52,0.0,0,-0.707107,-0.707107
06998.jpg,3.95,1.6,0.00025,3200,0.0,0,-0.866025,-0.5
06999.jpg,3.7,2.2,0.001371,115,0.0,0,0.707107,-0.707107
07000.jpg,3.99,1.8,0.04,32,3.114839,0,-0.866025,-0.5
07001.jpg,4.15,2.2,0.030303,50,5.013632,0,-0.5,-0.866025
07002.jpg,3.83,2.2,0.008338,134,0.0,0,0.5,-0.866025
07003.jpg,4.5,2.2,0.000744,50,0.0,0,-0.5,-0.866025
07004.jpg,4.1,1.7,0.05,184,3.0,0,-0.866025,-0.5
07005.jpg,3.83,2.2,0.007969,50,0.0,0,0.5,-0.866025
07006.jpg,3.9,1.69,0.005291,100,0.0,0,-0.866025,-0.5
07007.jpg,3.66,2.2,0.01,56,0.0,0,-0.866025,-0.5
07008.jpg,3.46,2.2,0.058824,700,0.0,0,-1.0,0.0
07009.jpg,4.2,1.7,0.070004,966,0.0,0,-0.707107,-0.707107
07010.jpg,3.83,2.2,0.004871,100,0.0,0,-0.5,-0.866025
07011.jpg,4.1,1.7,7.9e-05,800,3.0,0,0.0,-1.0
07012.jpg,3.5,2.0,0.100001,658,0.0,0,0.866025,0.5
07013.jpg,3.46,2.2,0.030303,200,0.0,0,-0.866025,-0.5
07014.jpg,4.5,2.2,0.008333,80,0.0,0,-0.707107,-0.707107
07015.jpg,2.96,2.0,0.030303,117,0.0,0,-0.707107,-0.707107
07016.jpg,2.93,2.2,0.02,137,0.0,0,0.707107,-0.707107
07017.jpg,4.15,2.2,0.009804,25,6.435915,0,0.707107,-0.707107
07018.jpg,3.66,2.2,0.03003,468,0.0,0,-0.707107,-0.707107
07019.jpg,3.5,2.0,0.059996,133,0.0,0,-1.0,0.0
07020.jpg,3.95,1.6,0.03,250,0.0,0,-0.707107,-0.707107
07021.jpg,3.99,1.8,0.000303,20,10.881365,0,-0.5,-0.866025
07022.jpg,3.99,1.8,0.00024,20,11.148246,0,-0.866025,-0.5
07023.jpg,4.5,2.2,0.000592,50,0.0,0,-0.707107,-0.707107
07024.jpg,4.15,2.2,0.002532,32,9.095438,0,0.0,-1.0
07025.jpg,3.66,2.2,0.008496,50,0.0,0,-0.707107,-0.707107
07026.jpg,3.82,1.8,0.001585,100,6.21,0,-0.965926,-0.258819
07027.jpg,3.82,1.8,0.083333,3200,0.0,0,-0.866025,0.5
07028.jpg,3.82,2.6,0.02,400,0.0,0,-0.866025,-0.5
07029.jpg,3.99,1.8,0.02,32,4.396421,0,-0.866025,-0.5
07030.jpg,3.82,1.8,0.030303,320,0.0,0,-0.707107,-0.707107
07031.jpg,3.5,2.0,0.00049,800,0.0,0,0.707107,-0.707107
07032.jpg,4.15,2.2,0.058824,250,0.394074,0,-0.5,-0.866025
07033.jpg,3.99,1.8,0.001631,20,8.570803,0,-0.5,-0.866025
07034.jpg,3.66,2.2,0.02,64,0.0,0,-0.707107,-0.707107
07035.jpg,3.5,2.0,0.003501,41,0.0,0,-0.5,-0.866025
07036.jpg,4.1,1.7,0.1,100,3.0,0,0.5,-0.866025
07037.jpg,3.5,2.2,0.009999,100,0.0,0,-1.0,0.0
07038.jpg,3.5,2.0,0.00665,50,0.0,0,-0.5,-0.866025
07039.jpg,4.15,2.2,0.009709,32,5.231281,0,0.5,-0.866025
07040.jpg,3.5,2.2,0.070001,1508,0.0,0,-0.866025,-0.5
07041.jpg,3.83,2.2,0.008338,160,0.0,0,-0.866025,-0.5
07042.jpg,3.46,2.2,0.02,100,0.0,0,-1.0,0.0
07043.jpg,4.2,1.7,0.25,1250,-6.69,0,-0.866025,0.5
07044.jpg,3.83,2.2,0.05,557,0.0,0,-0.866025,-0.5
07045.jpg,4.04,2.0,0.003559,100,0.0,0,-0.866025,-0.5
07046.jpg,4.5,2.2,0.00102,50,0.0,0,-0.5,-0.866025
07047.jpg,4.5,2.0,0.02,198,0.0,0,0.5,-0.866025
07048.jpg,3.7,1.9,0.006135,40,0.0,0,-0.707107,-0.707107
07049.jpg,3.82,1.8,0.04,400,0.0,0,-0.866025,0.5
07050.jpg,3.82,2.6,0.01,125,0.0,0,-0.707107,-0.707107
07051.jpg,3.7,2.2,0.003621,112,0.0,0,0.707107,-0.707107
07052.jpg,3.83,2.2,0.025005,104,0.0,0,-0.707107,-0.707107
07053.jpg,3.5,2.0,0.03,50,0.0,0,-0.5,-0.866025
07054.jpg,4.3,1.9,0.000667,50,7.53,0,0.5,-0.866025
07055.jpg,3.5,2.2,0.060003,1600,0.0,0,-0.866025,0.5
07056.jpg,4.5,2.2,0.02,160,0.0,0,-0.707107,-0.707107
07057.jpg,4.5,2.2,0.02,125,0.0,0,-0.866025,-0.5
07058.jpg,3.82,1.8,0.01,400,0.0,0,-0.866025,0.5
07059.jpg,2.93,2.2,0.030303,259,0.0,1,-0.866025,-0.5
07060.jpg,3.83,2.2,0.033333,377,0.0,0,-0.5,-0.866025
07061.jpg,4.15,2.2,0.02,25,5.736826,0,-0.866025,-0.5
07062.jpg,4.3,1.9,0.05,800,-4.1,0,0.707107,0.707107
07063.jpg,3.95,1.6,0.005,50,0.0,0,0.5,-0.866025
07064.jpg,3.46,2.2,0.04,100,0.0,0,-0.965926,-0.258819
07065.jpg,4.2,1.7,0.003247,50,5.66,0,-0.5,-0.866025
07066.jpg,4.15,2.2,0.01,32,5.436337,0,0.0,-1.0
07067.jpg,3.5,2.2,0.009687,50,0.0,0,-0.5,-0.866025
07068.jpg,3.83,2.2,0.066667,1534,0.0,0,-0.707107,-0.707107
07069.jpg,4.2,1.7,0.005848,50,4.84,0,-0.5,-0.866025
07070.jpg,4.15,2.2,0.002976,25,8.468481,0,-0.5,-0.866025
07071.jpg,3.83,2.2,0.079996,1933,0.0,0,0.0,1.0
07072.jpg,4.15,2.2,0.009524,25,6.033215,0,-0.866025,-0.5
07073.jpg,4.5,2.2,0.003223,50,0.0,0,-0.707107,-0.707107
07074.jpg,4.15,2.2,0.00013,25,12.830221,0,0.5,-0.866025
07075.jpg,3.66,2.2,0.007353,50,0.0,0,-0.707107,-0.707107
07076.jpg,4.5,2.2,0.01,100,0.0,0,-0.258819,-0.965926
07077.jpg,4.15,2.2,9.1e-05,25,11.040568,0,0.707107,-0.707107
07078.jpg,4.5,2.2,0.007039,50,0.0,0,0.0,-1.0
07079.jpg,3.95,1.6,0.001812,50,0.0,0,-0.5,-0.866025
07080.jpg,4.1,1.7,0.005556,800,3.0,0,-0.5,-0.866025
07081.jpg,3.66,2.2,0.01,73,0.0,0,0.258819,-0.965926
07082.jpg,4.5,2.2,0.06,640,0.0,0,-0.866025,-0.5
07083.jpg,4.04,2.0,0.02,100,0.0,0,-0.5,-0.866025
07084.jpg,4.1,1.7,0.001631,33,0.0,0,-0.5,-0.866025
07085.jpg,2.93,2.2,0.001383,100,0.0,0,-0.707107,-0.707107
07086.jpg,3.46,2.2,0.01,100,0.0,0,-0.866025,-0.5
07087.jpg,3.5,2.0,0.009631,100,0.0,0,-0.258819,-0.965926
07088.jpg,3.66,2.2,0.001162,50,0.0,0,-0.5,-0.866025
07089.jpg,4.15,2.2,0.005917,32,9.640323,0,-0.707107,-0.707107
07090.jpg,3.66,2.2,0.03003,92,0.0,0,-0.5,-0.866025
07091.jpg,3.46,2.2,0.000968,100,0.0,0,-0.258819,-0.965926
07092.jpg,3.7,2.2,0.008331,185,0.0,0,-0.707107,-0.707107
07093.jpg,4.3,1.9,0.0005,100,7.58,0,0.5,-0.866025
07094.jpg,3.84,2.2,0.001573,160,0.0,0,-0.5,-0.866025
07095.jpg,4.15,2.2,0.003906,25,7.556428,0,-0.866025,-0.5
07096.jpg,4.15,2.2,0.002809,32,9.648436,0,-0.707107,-0.707107
07097.jpg,4.2,1.7,0.001351,50,6.83,0,-0.707107,-0.707107
07098.jpg,3.81,2.2,0.001828,125,5.48,0,0.258819,-0.965926
07099.jpg,4.15,2.2,0.001431,25,9.655712,0,-0.707107,-0.707107
07100.jpg,4.15,2.2,7.5e-05,32,10.329091,1,-0.5,-0.866025
07101.jpg,18.0,5.6,0.008,100,0.0,0,-0.707107,-0.707107
07102.jpg,2.93,2.2,0.009901,182,0.0,0,0.5,-0.866025
07103.jpg,4.15,2.2,0.005682,32,5.229142,0,-0.707107,-0.707107
07104.jpg,4.5,2.2,0.04,320,0.0,0,-0.5,-0.866025
07105.jpg,4.5,2.0,0.007937,100,0.0,0,-0.5,-0.866025
07106.jpg,3.79,2.0,0.029996,168,0.0,0,0.0,-1.0
07107.jpg,3.79,2.0,0.003985,94,0.0,0,0.707107,-0.707107
07108.jpg,4.04,2.0,0.058824,4600,3.0,0,-0.965926,0.258819
07109.jpg,4.15,2.2,0.058824,1000,-0.667885,0,-0.258819,-0.965926
07110.jpg,3.5,2.2,0.001155,50,0.0,0,-0.5,-0.866025
07111.jpg,4.15,2.2,0.030303,250,0.878449,0,-0.5,-0.866025
07112.jpg,4.15,2.2,0.01,40,5.822668,0,-0.965926,-0.258819
07113.jpg,3.95,1.6,0.01,80,0.0,0,-0.5,-0.866025
07114.jpg,2.96,2.0,0.00266,64,0.0,0,-0.5,-0.866025
